Unnamed: 0,Word,POS,Pos_meaning
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,छान,JJ,Adjective (विशेषण)
,दिवस,N_NN,Noun (संज्ञा)
,चालले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,खाऊन,V_VM,Verb Main (मुख्य क्रिया)
,पिऊन,V_VM,Verb Main (मुख्य क्रिया)
,सुखी,JJ,Adjective (विशेषण)
,कुटुंब,N_NN,Noun (संज्ञा)
,होते,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सुहासराव,N_NNP,Proper Noun (योग्य नाम)
,स्वभावाने,N_NN,Noun (संज्ञा)
,खुप,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,हौशी,JJ,Adjective (विशेषण)
,होते,V_VM,Verb Main (मुख्य क्रिया)
,तर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,सौ.,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,अलका,N_NNP,Proper Noun (योग्य नाम)
,विनोदी,JJ,Adjective (विशेषण)
,स्वभावाच्या,N_NN,Noun (संज्ञा)
,होत्या,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,किरकिर,JJ,Adjective (विशेषण)
,न,RP_NEG,Negative Particle (नकारार्थी अव्यय)
,करता,V_VM,Verb Main (मुख्य क्रिया)
,येईल,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,तो,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,दिवस,N_NN,Noun (संज्ञा)
,मजेत,JJ,Adjective (विशेषण)
,घालवावा,V_VM,Verb Main (मुख्य क्रिया)
,एवढे,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,साधे,JJ,Adjective (विशेषण)
,तत्व,N_NN,Noun (संज्ञा)
,पाळुन,V_VM,Verb Main (मुख्य क्रिया)
,दोघे,QT_QTC,Cardinal Number (मूलभूत संख्या)
,नवरा,N_NN,Noun (संज्ञा)
,बायको,N_NN,Noun (संज्ञा)
,आपल्या,PR_PRF,Reflexive Pronoun (परकर्मक सर्वनाम)
,मुलांना,N_NN,Noun (संज्ञा)
,मोठ्या,JJ,Adjective (विशेषण)
,मायेने,N_NN,Noun (संज्ञा)
,वाढवत,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,खिशाला,N_NN,Noun (संज्ञा)
,परवडेल,V_VM,Verb Main (मुख्य क्रिया)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,सगळी,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,हौसमौज,JJ,Adjective (विशेषण)
,होत,V_VM,Verb Main (मुख्य क्रिया)
,होती,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,मुलांमध्ये,N_NN,Noun (संज्ञा)
,आश्विनी,N_NNP,Proper Noun (योग्य नाम)
,जितकी,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,बडबडी,JJ,Adjective (विशेषण)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,अवखळ,JJ,Adjective (विशेषण)
,होती,V_VM,Verb Main (मुख्य क्रिया)
,अमेय,N_NNP,Proper Noun (योग्य नाम)
,तितकाच,QT_QTC,Cardinal Number (मूलभूत संख्या)
,अबोल,JJ,Adjective (विशेषण)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,शांत,JJ,Adjective (विशेषण)
,होता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,आश्विनी,N_NNP,Proper Noun (योग्य नाम)
,अभ्यासात,N_NN,Noun (संज्ञा)
,थोडी,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,कच्ची,JJ,Adjective (विशेषण)
,होती,V_VM,Verb Main (मुख्य क्रिया)
,पण,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,अमेय,N_NNP,Proper Noun (योग्य नाम)
,मात्र,RP_RPD,Reduplicative Particle (दुय्यम अव्यय)
,खुप,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,हुशार,JJ,Adjective (विशेषण)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,कायम,JJ,Adjective (विशेषण)
,नंबरात,N_NN,Noun (संज्ञा)
,येणारा,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,क्रिकेटचे,N_NN,Noun (संज्ञा)
,त्याला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,भारी,JJ,Adjective (विशेषण)
,वेड,N_NN,Noun (संज्ञा)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,रोज,RB,Adverb (क्रियाविशेषण)
,न,RP_NEG,Negative Particle (नकारार्थी अव्यय)
,चुकता,V_VM,Verb Main (मुख्य क्रिया)
,तो,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,लोणावळा,N_NNP,Proper Noun (योग्य नाम)
,क्रिकेट,N_NN,Noun (संज्ञा)
,असोसिएशनच्या,N_NN,Noun (संज्ञा)
,ग्राउंडवर,N_NN,Noun (संज्ञा)
,तो,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,प्रॅक्टिस,N_NN,Noun (संज्ञा)
,करायला,V_VM,Verb Main (मुख्य क्रिया)
,जात,V_VM,Verb Main (मुख्य क्रिया)
,असे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सर्व,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,काही,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,छान,JJ,Adjective (विशेषण)
,चालु,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VM,Verb Main (मुख्य क्रिया)
,पण,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,म्हणतात,V_VM,Verb Main (मुख्य क्रिया)
,ना,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,की,RB,Adverb (क्रियाविशेषण)
,आपण,PR_PRF,Reflexive Pronoun (परकर्मक सर्वनाम)
,विचार,N_NN,Noun (संज्ञा)
,करतो,V_VM,Verb Main (मुख्य क्रिया)
,एक,QT_QTC,Cardinal Number (मूलभूत संख्या)
,नियतीच्या,N_NN,Noun (संज्ञा)
,मनात,N_NN,Noun (संज्ञा)
,काही,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,भलतेच,JJ,Adjective (विशेषण)
,चालु,V_VM,Verb Main (मुख्य क्रिया)
,असते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,काही,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,दिवसांपासून,N_NN,Noun (संज्ञा)
,अमेयला,N_NNP,Proper Noun (योग्य नाम)
,भास,N_NN,Noun (संज्ञा)
,होऊ,V_VM,Verb Main (मुख्य क्रिया)
,लागले,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,कोणीतरी,PR_PRQ,Interrogative Pronoun (प्रश्नवाचक सर्वनाम)
,सतत,RB,Adverb (क्रियाविशेषण)
,आपल्यावर,PR_PRF,Reflexive Pronoun (परकर्मक सर्वनाम)
,नजर,N_NN,Noun (संज्ञा)
,ठेऊन,V_VM,Verb Main (मुख्य क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,त्याला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,वाटायचे,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,हळूहळू,RB,Adverb (क्रियाविशेषण)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,भासांचे,N_NN,Noun (संज्ञा)
,रुपांतर,N_NN,Noun (संज्ञा)
,भितीत,N_NN,Noun (संज्ञा)
,होऊ,V_VM,Verb Main (मुख्य क्रिया)
,लागले,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,तो,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,एकटे,JJ,Adjective (विशेषण)
,राहायला,V_VM,Verb Main (मुख्य क्रिया)
,घाबरू,JJ,Adjective (विशेषण)
,लागला,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,झोपेतुन,N_NN,Noun (संज्ञा)
,दचकुन,JJ,Adjective (विशेषण)
,उठायचा,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,एकटक,RP_RPD,Reduplicative Particle (दुय्यम अव्यय)
,शुन्यात,N_NN,Noun (संज्ञा)
,नजर,N_NN,Noun (संज्ञा)
,लावून,V_VM,Verb Main (मुख्य क्रिया)
,पाहात,V_VM,Verb Main (मुख्य क्रिया)
,बसायचा,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,पुढे,N_NST,Noun (स्थानवाचक संज्ञा)
,पुढे,N_NST,Noun (स्थानवाचक संज्ञा)
,तर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,शाळेत,N_NN,Noun (संज्ञा)
,एकटे,JJ,Adjective (विशेषण)
,जाण्याच्या,V_VM,Verb Main (मुख्य क्रिया)
,विचारानेच,N_NN,Noun (संज्ञा)
,त्याच्या,PR_PRL,Relative Pronoun (संबंधी सर्वनाम)
,पोटात,N_NN,Noun (संज्ञा)
,गोळा,N_NN,Noun (संज्ञा)
,यायचा,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्याची,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,शाळा,N_NN,Noun (संज्ञा)
,बुडू,V_VM,Verb Main (मुख्य क्रिया)
,लागली,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,अभ्यासावर,N_NN,Noun (संज्ञा)
,याचा,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,परिणाम,N_NN,Noun (संज्ञा)
,झाला,V_VM,Verb Main (मुख्य क्रिया)
,नसता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,तर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,नवलच,JJ,Adjective (विशेषण)
,म्हणायचे,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सुहासराव,N_NNP,Proper Noun (योग्य नाम)
,सकाळी,RB,Adverb (क्रियाविशेषण)
,बाहेर,N_NST,Noun (स्थानवाचक संज्ञा)
,पडायचे,V_VM,Verb Main (मुख्य क्रिया)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,रात्री,RB,Adverb (क्रियाविशेषण)
,उशीरा,N_NN,Noun (संज्ञा)
,घरी,N_NN,Noun (संज्ञा)
,परतायचे,V_VM,Verb Main (मुख्य क्रिया)
,त्यामुळे,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,अमेयच्या,N_NNP,Proper Noun (योग्य नाम)
,आईलाच,N_NN,Noun (संज्ञा)
,घरातील,N_NN,Noun (संज्ञा)
,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,घराबाहेरील,N_NN,Noun (संज्ञा)
,सर्व,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,कामे,N_NN,Noun (संज्ञा)
,बघावी,V_VM,Verb Main (मुख्य क्रिया)
,लागायची,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,शाळेतून,N_NN,Noun (संज्ञा)
,अमेयच्या,N_NNP,Proper Noun (योग्य नाम)
,अनुपस्थिती,JJ,Adjective (विशेषण)
,बद्दल,RP_RPD,Reduplicative Particle (दुय्यम अव्यय)
,पत्र,N_NN,Noun (संज्ञा)
,आल्यावर,V_VM,Verb Main (मुख्य क्रिया)
,मात्र,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,तिने,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,सगळा,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,विषय,N_NN,Noun (संज्ञा)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,रात्री,RB,Adverb (क्रियाविशेषण)
,सुहासरावांच्या,N_NNP,Proper Noun (योग्य नाम)
,कानावर,N_NN,Noun (संज्ञा)
,घातला,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नववीतील,QT_QTO,Ordinal Number (क्रमवाचक संख्या)
,मुलाचे,N_NN,Noun (संज्ञा)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,घाबरणे,V_VM,Verb Main (मुख्य क्रिया)
,जरा,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,विचित्रच,JJ,Adjective (विशेषण)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यांनी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,विषयावर,N_NN,Noun (संज्ञा)
,अमेयशी,N_NNP,Proper Noun (योग्य नाम)
,रविवारी,N_NNP,Proper Noun (योग्य नाम)
,बोलायचे,V_VM,Verb Main (मुख्य क्रिया)
,ठरवले,V_VM,Verb Main (मुख्य क्रिया)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,झोपेच्या,N_NN,Noun (संज्ञा)
,अधीन,JJ,Adjective (विशेषण)
,झाले,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,‘,RD_SYM,Symbol (चिन्ह)
,अमेय,N_NNP,Proper Noun (योग्य नाम)
,!,RD_SYM,Symbol (चिन्ह)
,’,RD_SYM,Symbol (चिन्ह)
,सुहासरावांची,N_NNP,Proper Noun (योग्य नाम)
,हाक,N_NN,Noun (संज्ञा)
,कानावर,N_NN,Noun (संज्ञा)
,पडताच,V_VM,Verb Main (मुख्य क्रिया)
,पाठमोरा,JJ,Adjective (विशेषण)
,बसलेला,V_VM,Verb Main (मुख्य क्रिया)
,अमेय,N_NNP,Proper Noun (योग्य नाम)
,एकदम,RB,Adverb (क्रियाविशेषण)
,दचकलाच,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,भितीने,N_NNP,Proper Noun (योग्य नाम)
,त्याची,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,छाती,N_NN,Noun (संज्ञा)
,वेगात,N_NN,Noun (संज्ञा)
,वर,N_NST,Noun (स्थानवाचक संज्ञा)
,खाली,N_NST,Noun (स्थानवाचक संज्ञा)
,होत,V_VM,Verb Main (मुख्य क्रिया)
,होती,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्याची,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,अवस्था,N_NN,Noun (संज्ञा)
,पाहुन,V_VM,Verb Main (मुख्य क्रिया)
,सुहासराव,N_NNP,Proper Noun (योग्य नाम)
,चिंतीत,V_VM,Verb Main (मुख्य क्रिया)
,झाले,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्यांनी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,त्याला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,जवळ,N_NST,Noun (स्थानवाचक संज्ञा)
,बसवुन,V_VM,Verb Main (मुख्य क्रिया)
,प्रेमाने,JJ,Adjective (विशेषण)
,त्याची,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,विचारपुस,N_NN,Noun (संज्ञा)
,सुरु,V_VM,Verb Main (मुख्य क्रिया)
,केली,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,इतके,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,दिवस,N_NN,Noun (संज्ञा)
,मनात,N_NN,Noun (संज्ञा)
,सुरु,V_VM,Verb Main (मुख्य क्रिया)
,असलेली,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,घुसमट,JJ,Adjective (विशेषण)
,अमेयने,N_NNP,Proper Noun (योग्य नाम)
,वडीलांसमोर,N_NN,Noun (संज्ञा)
,मोकळी,JJ,Adjective (विशेषण)
,करायला,V_VM,Verb Main (मुख्य क्रिया)
,सुरवात,N_NN,Noun (संज्ञा)
,केली,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,"""",RD_SYM,Symbol (चिन्ह)
,त्या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,दिवशी,N_NN,Noun (संज्ञा)
,दुपारी,RB,Adverb (क्रियाविशेषण)
,ग्राऊंड,N_NN,Noun (संज्ञा)
,मध्ये,RB,Adverb (क्रियाविशेषण)
,क्रिकेट,N_NN,Noun (संज्ञा)
,खेळताना,V_VM,Verb Main (मुख्य क्रिया)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,मुलाने,N_NN,Noun (संज्ञा)
,सिक्स,QT_QTC,Cardinal Number (मूलभूत संख्या)
,मारल्यामुळे,V_VM,Verb Main (मुख्य क्रिया)
,लांब,JJ,Adjective (विशेषण)
,गेलेला,V_VM,Verb Main (मुख्य क्रिया)
,बॉल,N_NN,Noun (संज्ञा)
,आणण्यास,V_VM,Verb Main (मुख्य क्रिया)
,मी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,गेलो,V_VM,Verb Main (मुख्य क्रिया)
,होतो,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,बराच,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,वेळ,N_NN,Noun (संज्ञा)
,शोधल्यावर,V_VM,Verb Main (मुख्य क्रिया)
,मला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,तो,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,बॉल,N_NN,Noun (संज्ञा)
,एका,QT_QTC,Cardinal Number (मूलभूत संख्या)
,पत्रावळीत,N_NN,Noun (संज्ञा)
,पडलेला,V_VM,Verb Main (मुख्य क्रिया)
,दिसला,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,त्या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,पत्रावळीत,N_NN,Noun (संज्ञा)
,दही,N_NNP,Proper Noun (योग्य नाम)
,भाताच्या,N_NNP,Proper Noun (योग्य नाम)
,दोन,QT_QTC,Cardinal Number (मूलभूत संख्या)
,मुदी,N_NNP,Proper Noun (योग्य नाम)
,होत्या,V_VM,Verb Main (मुख्य क्रिया)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,त्यावर,N_NST,Noun (स्थानवाचक संज्ञा)
,काळे,JJ,Adjective (विशेषण)
,उडीद,N_NNP,Proper Noun (योग्य नाम)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,गुलाल,JJ,Adjective (विशेषण)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,सुया,N_NNP,Proper Noun (योग्य नाम)
,टोचलेली,V_VM,Verb Main (मुख्य क्रिया)
,लिंब,N_NNP,Proper Noun (योग्य नाम)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,काळी,JJ,Adjective (विशेषण)
,बाहुली,N_NNP,Proper Noun (योग्य नाम)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,बरेच,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,काही,QT_QTF,Quantifier (परिमाणवाचक संख्यावाचक)
,टाकलेले,V_VM,Verb Main (मुख्य क्रिया)
,होते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नेमका,N_NNP,Proper Noun (योग्य नाम)
,त्या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,भातात,N_NN,Noun (संज्ञा)
,बॉल,N_NN,Noun (संज्ञा)
,पडल्यामुळे,V_VM,Verb Main (मुख्य क्रिया)
,पुरता,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,बरबटला,V_VM,Verb Main (मुख्य क्रिया)
,होता,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,बॉल,N_NN,Noun (संज्ञा)
,साफ,JJ,Adjective (विशेषण)
,करण्यासाठी,V_VM,Verb Main (मुख्य क्रिया)
,म्हणुन,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,मी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,उचलला,V_VM,Verb Main (मुख्य क्रिया)
,व,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,त्या,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,पत्रावळीला,N_NN,Noun (संज्ञा)
,ओलांडुन,V_VM,Verb Main (मुख्य क्रिया)
,कुठे,PR_PRQ,Interrogative Pronoun (प्रश्नवाचक सर्वनाम)
,कागद,N_NN,Noun (संज्ञा)
,दिसतो,V_VM,Verb Main (मुख्य क्रिया)
,का,PR_PRQ,Interrogative Pronoun (प्रश्नवाचक सर्वनाम)
,ते,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,पाहू,V_VM,Verb Main (मुख्य क्रिया)
,लागलो,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,अचानक,RB,Adverb (क्रियाविशेषण)
,एक,QT_QTC,Cardinal Number (मूलभूत संख्या)
,काळी,JJ,Adjective (विशेषण)
,आकृती,N_NN,Noun (संज्ञा)
,माझ्या,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,अंगावर,N_NN,Noun (संज्ञा)
,धाऊन,V_VM,Verb Main (मुख्य क्रिया)
,आली,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,मी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,तोल,N_NN,Noun (संज्ञा)
,जाऊन,V_VM,Verb Main (मुख्य क्रिया)
,खाली,N_NST,Noun (स्थानवाचक संज्ञा)
,पडलो,V_VM,Verb Main (मुख्य क्रिया)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,बेशुद्ध,JJ,Adjective (विशेषण)
,झालो,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,नंतर,RB,Adverb (क्रियाविशेषण)
,मित्रांनी,N_NN,Noun (संज्ञा)
,तोंडावर,N_NN,Noun (संज्ञा)
,पाणी,N_NN,Noun (संज्ञा)
,मारल्यावर,V_VM,Verb Main (मुख्य क्रिया)
,मी,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,शुद्धीवर,N_NN,Noun (संज्ञा)
,आलो,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,घरी,N_NN,Noun (संज्ञा)
,आल्यापासून,V_VM,Verb Main (मुख्य क्रिया)
,मला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,सतत,JJ,Adjective (विशेषण)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,आकृती,N_NN,Noun (संज्ञा)
,दिसते,V_VM,Verb Main (मुख्य क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,अंगावर,N_NN,Noun (संज्ञा)
,धाउन,V_VM,Verb Main (मुख्य क्रिया)
,येते,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,मला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,तिची,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,खुप,RP_INTF,Interrogative Particle (प्रश्नवाचक अव्यय)
,भीती,N_NN,Noun (संज्ञा)
,वाटते,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,तुला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,सोबत,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,घेऊन,V_VM,Verb Main (मुख्य क्रिया)
,जाणार,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,सारखे,JJ,Adjective (विशेषण)
,म्हणते,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
,आधी,RB,Adverb (क्रियाविशेषण)
,फक्त,JJ,Adjective (विशेषण)
,घाबरवायची,V_VM,Verb Main (मुख्य क्रिया)
,पण,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,आता,RB,Adverb (क्रियाविशेषण)
,तर,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,ती,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,मला,PR_PRP,Personal Pronoun (व्यक्तिगत सर्वनाम)
,मारझोड,N_NN,Noun (संज्ञा)
,करू,V_VM,Verb Main (मुख्य क्रिया)
,लागली,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,आहे,V_VAUX,Verb Auxiliary (सहायक क्रिया)
,"""",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,",",RD_PUNC,Punctuation Mark (विरामचिन्ह)
,असे,DM_DMD,Demonstrative Determiner (दर्शक निर्धारक)
,म्हणुन,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,अमेयने,N_NNP,Proper Noun (योग्य नाम)
,आपल्या,PR_PRF,Reflexive Pronoun (परकर्मक सर्वनाम)
,पाठीवरील,N_NN,Noun (संज्ञा)
,आणि,CC_CCD,Coordinating Conjunction (संयोजक जोडणारा अव्यय)
,मांडीवरील,N_NN,Noun (संज्ञा)
,वळ,N_NN,Noun (संज्ञा)
,दाखवले,V_VM,Verb Main (मुख्य क्रिया)
,.,RD_PUNC,Punctuation Mark (विरामचिन्ह)
